-9.984000,7.267000,-13.223000,7.289000
-14.115000,7.289000,-19.218000,7.289000
-14.270000,6.566000,-19.077000,6.566000
-19.006000,5.281000,-16.906000,5.281000
-16.011000,5.281000,-13.901000,5.281000
-10.001000,5.281000,-7.895000,5.281000
-6.895000,5.281000,-4.885000,5.281000
-3.885000,5.281000,-3.335000,5.281000
-12.913000,5.281000,-12.913000,5.751000
-12.913000,5.751000,-11.913000,5.751000
-11.913000,5.751000,-11.913000,5.281000
-11.913000,5.281000,-10.890000,5.281000
-0.000000,0.000000,-0.000000,4.811000
-0.000000,4.811000,-3.885000,4.811000
-3.885000,4.811000,-3.885000,5.281000
-4.885000,5.281000,-4.885000,4.811000
-4.885000,4.811000,-5.893000,4.811000
-5.893000,4.811000,-5.893000,4.372000
-5.893000,4.372000,-5.358000,4.372000
-5.358000,4.372000,-5.358000,2.332000
-5.358000,2.332000,-5.893000,2.332000
-5.893000,2.332000,-5.893000,0.000000
-5.893000,0.000000,-5.304000,0.000000
-5.304000,-0.000000,-5.304000,-0.105000
-5.304000,-0.105000,-3.656000,-0.105000
-3.656000,-0.105000,-3.656000,0.000000
-3.656000,0.000000,-2.289000,0.000000
-2.289000,0.000000,-2.289000,-0.105000
-2.289000,-0.105000,-0.644000,-0.105000
-0.644000,-0.105000,-0.644000,0.000000
-0.644000,0.000000,0.000000,0.000000
-5.975000,0.000000,-5.975000,4.811000
-5.975000,4.811000,-6.895000,4.811000
-6.895000,4.811000,-6.895000,5.281000
-7.895000,5.281000,-7.895000,4.811000
-7.895000,4.811000,-10.005000,4.811000
-10.005000,4.811000,-10.005000,5.281000
-10.903000,5.281000,-10.903000,4.811000
-10.903000,4.811000,-11.847000,4.811000
-11.847000,4.811000,-11.847000,-0.000000
-11.847000,-0.000000,-11.283000,-0.000000
-11.283000,-0.000000,-11.283000,-0.105000
-11.283000,-0.105000,-9.634000,-0.105000
-9.634000,-0.105000,-9.634000,-0.000000
-9.634000,-0.000000,-8.288000,-0.000000
-8.288000,-0.000000,-8.288000,-0.105000
-8.288000,-0.105000,-6.642000,-0.105000
-6.642000,-0.105000,-6.642000,0.000000
-6.642000,0.000000,-5.975000,0.000000
-13.897000,5.281000,-13.897000,4.811000
-13.897000,4.811000,-14.396000,4.811000
-14.396000,4.811000,-14.396000,-0.000000
-14.396000,-0.000000,-11.933000,0.000000
-11.933000,0.000000,-11.933000,4.811000
-11.933000,4.811000,-13.007000,4.811000
-13.007000,4.811000,-13.007000,5.281000
-16.906000,5.281000,-16.906000,4.811000
-16.906000,4.811000,-18.385000,4.811000
-18.385000,4.811000,-18.385000,-0.000000
-18.385000,-0.000000,-14.481000,0.000000
-14.481000,0.000000,-14.481000,4.811000
-14.481000,4.811000,-16.011000,4.811000
-16.011000,4.811000,-16.011000,5.281000
-18.481000,0.000000,-18.481000,4.811000
-18.481000,4.811000,-19.006000,4.811000
-19.006000,4.811000,-19.006000,5.281000
-19.218000,7.289000,-19.218000,7.759000
-19.218000,7.759000,-14.718000,7.759000
-14.718000,7.759000,-14.718000,12.569000
-13.223000,7.289000,-13.223000,7.759000
-13.223000,7.759000,-11.584000,7.759000
-11.584000,7.759000,-11.584000,12.569000
-11.584000,12.569000,-14.605000,12.569000
-14.605000,12.569000,-14.605000,7.759000
-14.605000,7.759000,-14.115000,7.759000
-14.115000,7.759000,-14.115000,7.289000
-9.042000,7.679000,-9.042000,9.579000
-9.042000,9.579000,-10.192000,9.579000
-10.192000,9.579000,-10.192000,7.679000
-10.192000,7.679000,-9.972000,7.679000
-3.335000,5.281000,-3.335000,7.271000
-3.335000,7.271000,-3.505000,7.271000
-3.505000,7.271000,-3.505000,8.914000
-3.505000,8.914000,-7.056000,8.938000
-7.056000,8.938000,-7.056000,9.058000
-7.056000,9.058000,-5.821000,9.058000
-5.821000,9.058000,-5.821000,11.418000
-5.821000,11.418000,-8.649000,11.432000
-8.649000,11.432000,-8.649000,9.072000
-8.649000,9.072000,-7.976000,9.072000
-7.976000,9.072000,-7.976000,8.952000
-7.976000,8.952000,-8.664000,8.952000
-8.664000,8.952000,-8.664000,7.267000
-8.664000,7.267000,-9.084000,7.267000
-9.084000,7.267000,-9.084000,7.362000
-9.084000,7.362000,-9.534000,7.362000
-9.534000,7.362000,-9.534000,7.317000
-9.534000,7.317000,-9.984000,7.317000
-9.984000,7.317000,-9.984000,7.267000
-3.505000,8.214000,-5.159000,8.214000
-5.159000,8.214000,-5.159000,8.914000
-8.058000,8.952000,-8.058000,7.295000
-8.058000,7.295000,-8.664000,7.295000
-6.958000,7.364000,-6.651000,7.294000
-6.651000,7.294000,-6.343000,7.244000
-6.343000,7.244000,-6.036000,7.219000
-6.036000,7.219000,-5.728000,7.204000
-5.728000,7.204000,-5.420000,7.219000
-5.420000,7.219000,-5.113000,7.244000
-5.113000,7.244000,-4.806000,7.294000
-4.806000,7.294000,-4.498000,7.364000
-4.498000,7.364000,-4.473000,7.251000
-4.473000,7.251000,-4.806000,7.174000
-4.806000,7.174000,-5.113000,7.124000
-5.113000,7.124000,-5.420000,7.099000
-5.420000,7.099000,-5.728000,7.084000
-5.728000,7.084000,-6.036000,7.099000
-6.036000,7.099000,-6.343000,7.124000
-6.343000,7.124000,-6.651000,7.174000
-6.651000,7.174000,-6.996000,7.251000
-6.996000,7.251000,-6.958000,7.364000
